nombre_entidad,ind_ent_ncontratos,ind_ent_pcontr_directa_num,ind_ent_val_contratos,ind_ent_pcontr_directa_val,ind_ent_dif_pcontr_directa,ind_ent_HHI_num,ind_ent_HHI_val,ind_ent_dif_HHI,ind_ent_Idiversidad,ind_entidad_ncontratistas,ind_ent_ratio_contratistas,ind_ent_IC4K_num,ind_ent_IC4K_val,dif_IC4K,ind_ent_padicion_val,ind_ent_padicion_time,ind_ent_padicion_time_val,ind_ent_dif_adicion,ind_ent_median_val,ind_ent_median_sd,ind_ent_median_rango,at_ent_nivel,at_ent_orden,at_ent_dep
BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE MOVILIDAD,117,0.26495726495726496,142563809776,0.7196009157877487,-0.4546436508304837,135.14500693987895,765.6132883007515,-630.4682813608725,0.0050103153551429415,94,0.8034188034188035,0.1282051282051282,0.4993290300101386,-0.3711239018050104,0.1452991452991453,0.2564102564102564,0.11965811965811966,0.11111111111111108,276520000.0,3332122136.1825333,24717803740,territorial,nac_descentralizado,bogotá-d.c.
BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE PLANEACIÓN,30,0.03333333333333333,9831538823,0.20376880364987396,-0.17043547031654063,444.4444444444443,1081.7969996279085,-637.3525551834641,0.011494252873563218,25,0.8333333333333334,0.26666666666666666,0.6035800365368704,-0.33691336987020376,0.03333333333333333,0.2,0.03333333333333333,0.16666666666666669,186748404.0,451538810.95046973,1991043347,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - SECRETARÍA DISTRITAL DEL HABITAT,13,0.3076923076923077,5605798454,0.4795070170747883,-0.1718147093824806,769.2307692307694,1458.65854322492,-689.4277739941507,0.0,13,1.0,0.3076923076923077,0.681639989799034,-0.37394768210672624,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,238547517.0,424904415.3597321,1457857178,territorial,nac_descentralizado,bogotá-d.c.
BOGOTÁ D.C. - SECRETARÍA GENERAL ALCALDÍA MAYOR,92,0.021739130434782608,28636108600,0.02124963005622908,0.0004895003785535292,158.3175803402646,1237.036268684522,-1078.7186883442573,0.005016722408026756,75,0.8152173913043478,0.11956521739130435,0.5081547022069891,-0.3885894848156848,0.15217391304347827,0.34782608695652173,0.15217391304347827,0.19565217391304346,109328992.5,991030108.4926739,9277741746,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE,182,0.0,31233904728,0.0,0.0,148.53278589542333,448.6079548781021,-300.07516898267875,0.009410479023738693,113,0.6208791208791209,0.15934065934065933,0.3623972124706162,-0.20305655312995685,0.21978021978021978,0.38461538461538464,0.1978021978021978,0.16483516483516486,70143866.0,319024851.4593623,2412145159,territorial,terri_dep_centr,bogotá-d.c.
BOGOTÁ D.C. - TERMINAL DE TRANSPORTE S.A.,16,0.0,2899607634,0.0,0.0,781.25,1226.1870019994244,-444.9370019994244,0.016666666666666666,14,0.875,0.375,0.5763574948568368,-0.20135749485683685,0.25,0.1875,0.1875,-0.0625,119447084.0,168936997.62838724,693792514,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - TRANSMILENIO,18,0.2777777777777778,7089636457,0.5378577072502774,-0.2600799294724996,679.0123456790124,1322.2099295640646,-643.1975838850523,0.013071895424836602,16,0.8888888888888888,0.3333333333333333,0.6027602675988666,-0.26942693426553327,0.16666666666666666,0.5,0.1111111111111111,0.33333333333333337,216988968.5,466490653.16039735,1653809601,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,30,0.1,9925201716,0.15255346927197908,-0.05255346927197907,422.22222222222194,1591.2922807292205,-1169.0700585069985,0.009195402298850575,26,0.8666666666666667,0.26666666666666666,0.6766790958185902,-0.41001242915192354,0.4,0.4,0.26666666666666666,0.0,110635762.5,545530854.7908368,2497335591,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACION Y MANTENIMIENTO VIAL,35,0.0,87561055661,0.0,0.0,318.3673469387756,903.2999090562377,-584.9325621174621,0.0033613445378151263,33,0.9428571428571428,0.17142857142857143,0.5131986943256412,-0.3417701228970698,0.3142857142857143,0.5714285714285714,0.2571428571428571,0.2571428571428571,813326945.0,3696445521.3324666,15325354322,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,16,0.0625,10144537397,0.015455805806025952,0.04704419419397405,625.0,2115.901020644552,-1490.9010206445519,0.0,16,1.0,0.25,0.7951235542179943,-0.5451235542179943,0.125,0.25,0.125,0.125,184275000.0,1011372228.2786849,3696324000,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C. - UNIDAD ADTIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,116,0.05172413793103448,78861464675,0.059504426684679756,-0.0077802887536452744,147.14625445897735,791.6862706500368,-644.5400161910595,0.0061469265367316344,91,0.7844827586206896,0.13793103448275862,0.46178928400685326,-0.32385824952409464,0.27586206896551724,0.3706896551724138,0.16379310344827586,0.09482758620689657,234452211.5,1649041416.5268524,14108242944,territorial,nac_descentralizado,bogotá-d.c.
BOGOTÁ D.C. - UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS,35,0.0,22091522477,0.0,0.0,334.6938775510205,6740.527086752389,-6405.833209201368,0.005042016806722689,32,0.9142857142857143,0.2,0.855964746553217,-0.655964746553217,0.08571428571428572,0.05714285714285714,0.02857142857142857,-0.028571428571428574,118265175.0,3043370204.058779,18116241600,territorial,distr_capital,bogotá-d.c.
BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,370,0.14324324324324325,59452077812,0.17617135751117421,-0.032928114267930964,132.3593864134401,352.01350730313766,-219.65412088969757,0.010561781293488611,141,0.3810810810810811,0.13783783783783785,0.2918146400006599,-0.15397680216282203,0.5702702702702702,0.6351351351351351,0.5216216216216216,0.06486486486486487,75038897.5,280157787.6266333,1999917132,territorial,terri_dep_centr,bogotá-d.c.
BOLÍVAR - ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,113,0.20353982300884957,196480194137,0.316668912606104,-0.11312908959725446,143.31584305740475,849.7339159202985,-706.4180728628937,0.0055309734513274336,96,0.8495575221238938,0.13274336283185842,0.49429660439098183,-0.3615532415591234,0.02654867256637168,0.017699115044247787,0.017699115044247787,-0.008849557522123894,500344000.0,4221441306.1765056,29520234092,territorial,distr_capital,bolívar
BOLÍVAR - ALCALDÍA MUNICIPIO DE ACHI,11,0.18181818181818182,1618286970,0.23481620197436306,-0.05299802015618124,1074.3801652892564,1145.00280596147,-70.62264067221349,0.01818181818181818,10,0.9090909090909091,0.45454545454545453,0.578813904680948,-0.12426845013549342,0.0,0.0,0.0,0.0,128520000.0,53739982.58245049,150004000,territorial,terri_distr_6,bolívar
BOLÍVAR - ALCALDÍA MUNICIPIO DE ARENAL,5,0.6,1970000000,0.20304568527918782,0.39695431472081216,2000.0,5740.163364168106,-3740.1633641681065,0.0,5,1.0,0.8,0.949238578680203,-0.14923857868020296,0.0,0.0,0.0,0.0,120000000.0,602395219.1045344,1370000000,territorial,terri_distr_6,bolívar
BOLÍVAR - ALCALDÍA MUNICIPIO DE ARJONA,9,0.2222222222222222,17875684655,0.022097055728129256,0.20012516649409295,1111.111111111111,8527.761994728624,-7416.650883617513,0.0,9,1.0,0.4444444444444444,0.9566040367140276,-0.5121595922695832,0.0,0.0,0.0,0.0,195000000.0,5442790390.733224,16400501592,territorial,terri_distr_2,bolívar
